,Latitude,Longitude,altitude
9861,37.7454989,-122.4515628,178.7
9862,37.745542,-122.5074829,7.53
9863,37.7455425,-122.4518513,178.69
9864,37.7455565,-122.4357759,119.99
9865,37.745571,-122.410498,27.07
9866,37.745574,-122.4613865,147.89
9867,37.745589,-122.4222841,29.56
9868,37.7455995,-122.386255,3.15
9869,37.7456017,-122.4522328,177.87
9870,37.7456031,-122.4198913,24.47
9871,37.7456064,-122.4517243,178.57
9872,37.745612,-122.434723,114.81
9873,37.7456143,-122.4512169,178.78
9874,37.7456162,-122.4221746,29.63
9875,37.7456509,-122.5016852,20.92
9876,37.7456516,-122.451813,178.21
9877,37.745654,-122.4534305,170.66
9878,37.7456581,-122.4525484,176.49
9879,37.7456853,-122.4401707,177.17
9880,37.7456872,-122.3861831,3.29
9881,37.7456924,-122.4519888,178.04
9882,37.7457006,-122.4521477,177.91
9883,37.7457056,-122.4514846,178.55
9884,37.7457071,-122.4039108,6.58
9885,37.7457125,-122.453922,167.96
9886,37.745723,-122.4172368,44.96
9887,37.7457284,-122.4016231,4.41
9888,37.7457402,-122.4184135,33.54
9889,37.7457455,-122.4995412,33.78
9890,37.7457491,-122.4200504,24.37
9891,37.7457571,-122.3861257,3.31
9892,37.7457593,-122.4016774,4.37
9893,37.7457658,-122.3872359,3.05
9894,37.7457662,-122.4044687,15.4
9895,37.7457663,-122.4507583,178.73
9896,37.7457928,-122.4984705,39.52
9897,37.7457946,-122.4200694,24.37
9898,37.7458027,-122.4511929,179.05
9899,37.7458075,-122.3866134,2.91
9900,37.74583,-122.4200747,24.37
9901,37.74584,-122.4974003,39.98
9902,37.7458412,-122.4542268,165.3
9903,37.7458441,-122.4579256,146.27
9904,37.7458461,-122.450476,178.48
9905,37.7458733,-122.4176106,39.65
9906,37.745879,-122.462333,155.19
9907,37.7458873,-122.4963289,44.66
9908,37.745899,-122.4508255,178.82
9909,37.7459017,-122.3865657,3.09
9910,37.7459035,-122.4433932,187
9911,37.7459144,-122.4200829,24.23
9912,37.7459163,-122.4501844,178.05
9913,37.7459347,-122.4952551,45.46
9914,37.7459451,-122.3860944,3.23
9915,37.7459491,-122.4499662,177.9
9916,37.7459548,-122.4947988,46.34
9917,37.74596,-122.429116,50.93
9918,37.7459616,-122.4946444,46.57
9919,37.7459637,-122.4020367,4.6
9920,37.7459644,-122.417837,37.31
9921,37.7459759,-122.454526,163.49
9922,37.7459819,-122.4941856,47.33
9923,37.7460402,-122.4544828,163.02
9924,37.7460558,-122.4491805,175.74
9925,37.7460665,-122.4038324,6.62
9926,37.7460669,-122.3870955,3.21
9927,37.7460687,-122.454687,161.94
9928,37.7460833,-122.4181898,34.23
9929,37.7460877,-122.4134678,32.73
9930,37.7460979,-122.42692,38.6
9931,37.7461006,-122.4812985,123.38
9932,37.7461237,-122.4909703,60.24
9933,37.7461268,-122.4041723,9.13
9934,37.7461285,-122.387298,3.21
9935,37.7461345,-122.3861108,3.17
9936,37.7461689,-122.4508171,179.42
9937,37.7461709,-122.394069,3.36
9938,37.7461866,-122.419514,23.28
9939,37.7461906,-122.3871089,3.21
9940,37.7462333,-122.4012351,4.47
9941,37.746234,-122.424705,31.73
9942,37.7462364,-122.4380312,151.41
9943,37.7462369,-122.4245565,31.75
9944,37.7462416,-122.3873168,3.07
9945,37.7462667,-122.4380346,151.41
9946,37.7462753,-122.4583353,143.74
9947,37.7462864,-122.4482285,170.84
9948,37.7463,-122.4555064,155.98
9949,37.7463139,-122.4856214,96.32
9950,37.7463208,-122.3861326,3.17
9951,37.746323,-122.410565,20.29
9952,37.7463266,-122.4043129,8.18
9953,37.746334,-122.402698,4.86
9954,37.74636,-122.429155,51.62
9955,37.7463604,-122.4856651,95.95
9956,37.746362,-122.46171,155.1
9957,37.7463624,-122.4401162,180.91
9958,37.7463744,-122.4554771,155.98
9959,37.7463765,-122.4223614,29.1
9960,37.7463804,-122.4358604,118.73
9961,37.7463831,-122.4222584,29.09
9962,37.7463923,-122.4855779,96.34
9963,37.7463954,-122.402738,4.97
9964,37.7464003,-122.4007388,4.1
9965,37.7464036,-122.4477574,169
9966,37.746414,-122.3933134,2.73
9967,37.7464155,-122.421705,28.8
9968,37.7464159,-122.47047,159.77
9969,37.7464189,-122.4856172,96.34
9970,37.7464239,-122.4584736,143.28
9971,37.7464424,-122.4027686,4.97
9972,37.7464645,-122.4201363,23.81
9973,37.746472,-122.4207889,25.08
9974,37.7464722,-122.402788,4.89
9975,37.7464816,-122.456065,152.42
9976,37.7464983,-122.4269581,38
9977,37.7465058,-122.4337426,99.95
9978,37.7465105,-122.4478016,168.84
9979,37.7465152,-122.4434165,183.55
9980,37.746532,-122.4203829,23.77
9981,37.746533,-122.3871446,3.29
9982,37.7465429,-122.4563107,151.46
9983,37.7465492,-122.4813299,126.72
9984,37.7465514,-122.3861504,3.37
9985,37.7465516,-122.4586326,142.76
9986,37.7465518,-122.4201462,23.82
9987,37.7465861,-122.4434192,183.39
9988,37.7465877,-122.4438019,180.81
9989,37.7466007,-122.4436041,182.43
9990,37.7466049,-122.4201511,23.81
9991,37.7466155,-122.4495208,189.15
9992,37.746627,-122.420153,23.81
9993,37.7466287,-122.4000596,4.07
9994,37.74663,-122.431412,82.78
9995,37.7466308,-122.4447109,180.9
9996,37.7466438,-122.4791872,129.14
9997,37.7466484,-122.4201548,23.81
9998,37.7466489,-122.4428179,186.53
9999,37.7466633,-122.4445028,180.63
10000,37.7466634,-122.4430878,185.14
10001,37.7467012,-122.4571726,148.88
10002,37.7467034,-122.4183326,23.88
10003,37.7467095,-122.4182949,23.88
10004,37.7467113,-122.3861659,3.66
10005,37.7467383,-122.4770456,127.41
10006,37.7467476,-122.4187809,22.29
10007,37.7467627,-122.4466703,171.49
10008,37.746763,-122.429193,52.71
10009,37.7467751,-122.4135351,24.96
10010,37.7467772,-122.4439982,180
10011,37.7467824,-122.4191289,21.58
10012,37.7467832,-122.3861698,3.67
10013,37.7467871,-122.4759876,128.05
10014,37.7467916,-122.4758681,128.02
10015,37.7467979,-122.4458926,176.06
10016,37.746825,-122.412547,21.85
10017,37.746827,-122.4587133,142.39
10018,37.7468291,-122.4201703,23.73
10019,37.7468316,-122.3952721,2.82
10020,37.7468329,-122.4749017,134.69
10021,37.746845,-122.449829,192.38
10022,37.746847,-122.4460749,175.27
10023,37.7468531,-122.4422203,190.51
10024,37.7468613,-122.4038786,7.23
10025,37.7468685,-122.4589319,142.03
10026,37.7468801,-122.4738327,138.14
10027,37.7468862,-122.4030579,5.48
10028,37.7468873,-122.4116335,18.14
10029,37.7469012,-122.4269922,37.74
10030,37.7469048,-122.4478926,169.62
10031,37.7469171,-122.4036723,6.43
10032,37.7469269,-122.4727715,142.68
10033,37.7469274,-122.4422605,190.32
10034,37.74693,-122.4449565,181.01
10035,37.7469307,-122.404608,15.66
10036,37.7469363,-122.4705064,162.75
10037,37.7469466,-122.4448421,181.6
10038,37.7469574,-122.4720816,147.01
10039,37.7469599,-122.4031059,5.5
10040,37.7469719,-122.4106254,15.22
10041,37.746977,-122.4716363,150.16
10042,37.74699,-122.4713414,152.58
10043,37.7469972,-122.3937881,4.45
10044,37.7470015,-122.4175347,23.41
10045,37.7470217,-122.458896,141.94
10046,37.7470271,-122.4247809,29.95
10047,37.7470342,-122.4448792,181.6
10048,37.7470343,-122.3988146,3.76
10049,37.7470367,-122.4705215,162.95
10050,37.7470368,-122.4445061,182.91
10051,37.7470378,-122.4246334,30
10052,37.7470541,-122.4381103,134.21
10053,37.7470686,-122.3873916,3.31
10054,37.7470826,-122.387211,2.16
10055,37.7470893,-122.3979147,3.53
10056,37.7470899,-122.4036424,6.59
10057,37.7470966,-122.3977953,3.61
10058,37.7471187,-122.3974343,3.56
10059,37.7471266,-122.4105671,15.06
10060,37.7471342,-122.4031866,5.86
10061,37.7471509,-122.396908,3.66
10062,37.7471691,-122.4032129,5.86
10063,37.7471695,-122.422448,28.38
10064,37.747171,-122.413571,21.87
10065,37.7471765,-122.4223328,28.38
10066,37.7471824,-122.4359345,110.27
10067,37.7472089,-122.395959,3.61
10068,37.7472225,-122.4592688,141.38
10069,37.7472339,-122.3874078,0.2
10070,37.7472443,-122.3872279,0.75
10071,37.7472457,-122.4591448,141.16
10072,37.7472541,-122.5077128,7.66
10073,37.747266,-122.4034977,6.24
10074,37.7472927,-122.40367,6.55
10075,37.7472975,-122.4114049,15.54
10076,37.7473,-122.4590623,140.9
10077,37.7473095,-122.4592206,141.33
10078,37.7473107,-122.3961135,3.63
10079,37.7473128,-122.4337266,87.46
10080,37.7473251,-122.461856,163.71
10081,37.7473273,-122.4442941,183.31
10082,37.7473435,-122.4449229,184.16
10083,37.7473501,-122.4148568,20.36
10084,37.7473559,-122.4511677,214.26
10085,37.747358,-122.4591603,140.68
10086,37.7473588,-122.4104795,14.23
10087,37.7473726,-122.50503,11.2
10088,37.74739,-122.3862308,0.04
10089,37.7473927,-122.4099817,13.84
10090,37.7473935,-122.4165138,22.57
10091,37.7473993,-122.4589333,140.16
10092,37.7474072,-122.418725,20.14
10093,37.7474454,-122.4314781,79.75
10094,37.7474869,-122.4035955,6.52
10095,37.7475091,-122.416199,21.94
10096,37.7475179,-122.387434,1.36
10097,37.7475296,-122.387256,1.18
10098,37.7475649,-122.4440605,184.29
10099,37.7475757,-122.4292711,53.31
10100,37.7476006,-122.4094918,12.78
10101,37.7476132,-122.4202457,23.4
10102,37.7476279,-122.3963179,5.24
10103,37.7476702,-122.4588552,138.22
10104,37.7476768,-122.3874469,4.61
10105,37.7476881,-122.4223836,25.73
10106,37.7476905,-122.38727,4.56
10107,37.7477045,-122.4035413,6.58
10108,37.7477059,-122.4270648,38.69
10109,37.747752,-122.459972,148.47
10110,37.7477678,-122.4184919,19.91
10111,37.747777,-122.462333,167.79
10112,37.7478137,-122.4587914,137.08
10113,37.7478215,-122.4949296,48.17
10114,37.7478283,-122.4947753,49.14
10115,37.7478309,-122.4381847,119.25
10116,37.747836,-122.4248583,39.25
10117,37.7478447,-122.424711,38.94
10118,37.7478972,-122.4238218,33.63
10119,37.7479059,-122.4236736,32.23
10120,37.747915,-122.4036204,6.57
10121,37.7479421,-122.4225309,25.03
10122,37.7479426,-122.4230522,27.53
10123,37.7479428,-122.492176,58.22
10124,37.7479469,-122.4224187,25.07
10125,37.7479646,-122.4360074,101.12
10126,37.7479679,-122.4086804,11.45
10127,37.7479816,-122.4517658,211.06
10128,37.7479901,-122.491101,69.88
10129,37.7480139,-122.4450152,195.78
10130,37.7480373,-122.4900308,75.37
10131,37.7480431,-122.4211547,23.67
10132,37.7480464,-122.4136578,13.11
10133,37.7480499,-122.4209937,23.5
10134,37.7480591,-122.4207772,23.61
10135,37.7480611,-122.4202864,23.12
10136,37.7480711,-122.4197907,22.46
10137,37.7480778,-122.4225503,25.47
10138,37.7480817,-122.447639,189.04
10139,37.7480845,-122.4889594,76.56
10140,37.7480878,-122.4040438,15.18
10141,37.7480915,-122.4224523,25.47
10142,37.7480951,-122.4338017,75.24
10143,37.7481015,-122.4182761,19.91
10144,37.7481062,-122.4760805,133.68
10145,37.7481157,-122.4219132,24.61
10146,37.7481177,-122.4587331,135.76
10147,37.7481236,-122.4174195,17.93
10148,37.7481267,-122.4082692,10.78
10149,37.7481295,-122.4035523,6.63
10150,37.7481308,-122.4034566,6.53
10151,37.7481317,-122.4878873,85.24
10152,37.748132,-122.42155,24.15
10153,37.7481323,-122.404416,15.04
10154,37.7481436,-122.4212999,24.04
10155,37.7481454,-122.4588918,135
10156,37.748151,-122.4165949,16.1
10157,37.7481512,-122.403888,6.66
10158,37.7481575,-122.4029818,5.09
10159,37.7481647,-122.4425143,157.42
10160,37.7481655,-122.4028377,4.67
10161,37.7481683,-122.4202964,23.24
10162,37.7481695,-122.415882,14.38
10163,37.7481708,-122.4027441,4.56
10164,37.7481748,-122.4026735,4.59
10165,37.7481774,-122.4198115,22.51
10166,37.7481789,-122.4868161,97.2
10167,37.7481875,-122.4149361,13.24
10168,37.748192,-122.4191811,21.48
10169,37.7481946,-122.4190569,21.11
10170,37.7481967,-122.4080994,10.4
10171,37.7482042,-122.41418,12.64
10172,37.7482067,-122.4140663,12.49
10173,37.7482127,-122.4182042,20.11
10174,37.7482144,-122.4136747,12.31
10175,37.748215,-122.401957,5.14
10176,37.748218,-122.4179426,19.6
10177,37.7482257,-122.4175594,18.35
10178,37.7482262,-122.4857432,108.91
10179,37.7482267,-122.4175141,18.35
10180,37.748229,-122.431557,64.68
10181,37.7482321,-122.4041969,15.31
10182,37.748249,-122.4120579,11.94
10183,37.7482609,-122.4114998,11.83
10184,37.7482624,-122.4158875,14.41
10185,37.7482721,-122.4109741,11.75
10186,37.7482734,-122.484671,120.9
10187,37.7482775,-122.4149442,13.21
10188,37.7482809,-122.4105635,11.76
10189,37.7482903,-122.4019637,5.37
10190,37.7482913,-122.4100745,11.33
10191,37.7483001,-122.409662,11.06
10192,37.7483061,-122.4087149,10.42
10193,37.7483083,-122.4137007,12.37
10194,37.7483088,-122.4081622,10.2
10195,37.7483108,-122.409163,10.71
10196,37.7483136,-122.4132281,12.24
10197,37.7483204,-122.4836039,130.03
10198,37.74833,-122.4079037,10.08
10199,37.7483314,-122.4126087,12.12
10200,37.7483336,-122.4019676,5.65
10201,37.7483367,-122.4179082,20.3
10202,37.7483428,-122.4120711,11.69
10203,37.7483476,-122.4590914,133.63
10204,37.7483548,-122.4115088,11.81
10205,37.748362,-122.429346,53.86
10206,37.7483624,-122.4109688,11.62
10207,37.7483675,-122.4825359,131.83
10208,37.7483703,-122.3966653,8.84
10209,37.7483735,-122.4450401,198.67
10210,37.7483746,-122.4105726,11.64
10211,37.7483766,-122.4102342,11.51
10212,37.7483939,-122.4096701,11.16
10213,37.7484053,-122.4590069,133.9
10214,37.748411,-122.4087333,10.64
10215,37.7484122,-122.4626421,171.03
10216,37.7484136,-122.404051,6.99
10217,37.7484148,-122.4814604,132.43
10218,37.748422,-122.4081636,10.32
10219,37.7484394,-122.3966984,9.47
10220,37.7484426,-122.4159051,15.22
10221,37.748462,-122.4803874,133.03
10222,37.7484849,-122.4046139,10.53
10223,37.7484858,-122.4077935,9.99
10224,37.7484942,-122.4271405,39.19
10225,37.7485034,-122.4450565,199.47
10226,37.7485092,-122.4793174,133.56
10227,37.748514,-122.462687,170.84
10228,37.7485563,-122.4782467,136.76
10229,37.7486035,-122.4771758,138.21
10230,37.7486114,-122.4035121,5.76
10231,37.7486191,-122.459218,132.13
10232,37.7486216,-122.418108,21.59
10233,37.7486277,-122.4249345,46.39
10234,37.7486286,-122.4087967,11.12
10235,37.7486359,-122.424787,46.45
10236,37.7486399,-122.4763476,134.77
10237,37.7486457,-122.4382628,112.27
10238,37.7486461,-122.4387082,115.49
10239,37.748647,-122.4396944,125.31
10240,37.74865,-122.4761183,133.95
10241,37.748652,-122.4078095,10
10242,37.7486553,-122.4759993,133.97
10243,37.7486575,-122.3875522,3.52
10244,37.7486701,-122.3873504,3.76
10245,37.7486745,-122.418112,21.59
10246,37.74868,-122.4159278,16.43
10247,37.7486825,-122.4521239,204.59
10248,37.7486842,-122.404441,8.78
10249,37.748695,-122.460051,134.38
10250,37.7486979,-122.475032,142.05
10251,37.748711,-122.423677,36.98
10252,37.748711,-122.4044151,7.55
10253,37.7487187,-122.4067512,9.43
10254,37.748745,-122.4739627,145.99
10255,37.7487692,-122.3930921,5.59
10256,37.7487695,-122.422622,31.29
10257,37.7487702,-122.4360864,90.42
10258,37.748774,-122.405276,9.35
10259,37.7487755,-122.422522,31.28
10260,37.7487923,-122.4728893,150.44
10261,37.7488008,-122.4170376,18.8
10262,37.7488179,-122.413748,15.34
10263,37.7488222,-122.4064095,9.27
10264,37.7488267,-122.470631,196.04
10265,37.7488272,-122.4594299,130.91
10266,37.7488295,-122.4063861,9.24
10267,37.7488329,-122.4067218,9.36
10268,37.74885,-122.421284,27.35
10269,37.7488521,-122.4212665,27.35
10270,37.748878,-122.4208502,25.97
10271,37.7488942,-122.4338783,69.5
10272,37.7489068,-122.4695653,205.46
10273,37.7489081,-122.4203656,25.06
10274,37.7489118,-122.4761343,133.53
10275,37.7489344,-122.4596769,130.14
10276,37.74894,-122.4198005,24.12
10277,37.7489418,-122.4684993,215.71
10278,37.7489461,-122.4058123,7.71
10279,37.7489487,-122.4115672,14.01
10280,37.748957,-122.4065082,9.06
10281,37.7489733,-122.4192566,23.66
10282,37.7489811,-122.4043509,8.33
10283,37.7489894,-122.459591,129.74
10284,37.7489922,-122.438296,106.59
10285,37.748997,-122.461941,152.27
10286,37.7490034,-122.4187345,23.06
10287,37.7490161,-122.3875872,3.72
10288,37.749028,-122.43164,60.38
10289,37.7490303,-122.3873794,3.89
10290,37.7490316,-122.4674013,219.85
10291,37.7490402,-122.4181489,22.54
10292,37.7490718,-122.4046898,7.25
10293,37.749074,-122.4175919,20.86
10294,37.7490784,-122.4663606,209.66
10295,37.7490865,-122.3864572,3.75
10296,37.7490981,-122.4047289,6.21
10297,37.7491022,-122.3927581,3.54
10298,37.7491059,-122.4170669,19.76
10299,37.7491099,-122.4436594,176.8
10300,37.7491171,-122.50796,7.7
10301,37.7491264,-122.4053526,3.37
10302,37.7491353,-122.4047831,6.21
10303,37.7491395,-122.4165328,19.15
10304,37.749158,-122.429423,52.68
10305,37.7491621,-122.4055609,6.31
10306,37.7491691,-122.403465,6.67
10307,37.749171,-122.4203846,25.4
10308,37.7491743,-122.4159742,18.88
10309,37.7492011,-122.3864824,3.74
10310,37.74921,-122.4154154,18.42
10311,37.7492248,-122.4034164,6.57
10312,37.7492284,-122.4049873,7.42
10313,37.7492406,-122.5051609,11.2
10314,37.7492442,-122.4148819,18.14
10315,37.7492551,-122.4448469,208.05
10316,37.7492616,-122.405445,8.3
10317,37.7492619,-122.3970938,7.01
10318,37.7492621,-122.4145483,17.91
10319,37.7492652,-122.4049708,7.69
10320,37.7492722,-122.4143603,17.69
10321,37.7492816,-122.3873996,4
10322,37.749283,-122.4598883,127.99
10323,37.7492834,-122.4141527,17.59
10324,37.7492879,-122.5040909,11.88
10325,37.7493021,-122.4272181,40.04
10326,37.7493025,-122.4137963,17.51
10327,37.749307,-122.4203972,25.65
10328,37.7493214,-122.4050526,7.87
10329,37.7493264,-122.4267964,42
10330,37.7493366,-122.4132328,16.81
10331,37.7493687,-122.4127084,16.46
10332,37.749384,-122.402533,7.87
10333,37.7493865,-122.452123,199.4
10334,37.7494024,-122.4033392,6.66
10335,37.7494093,-122.4020635,8.66
10336,37.7494103,-122.4028821,7.56
10337,37.7494149,-122.401968,8.81
10338,37.7494291,-122.4250116,55.54
10339,37.7494298,-122.5008747,24.01
10340,37.7494304,-122.4050176,7.8
10341,37.7494329,-122.4383382,99.48
10342,37.7494348,-122.4116135,15.71
10343,37.7494381,-122.424864,55.53
10344,37.7494441,-122.4032605,6.77
10345,37.7494504,-122.4013702,9.48
10346,37.7494741,-122.4009722,9.81
10347,37.7494754,-122.4434522,173.49
10348,37.7494827,-122.4008128,9.98
10349,37.7494951,-122.4106785,15.38
10350,37.7494977,-122.4005757,10.1
10351,37.7495158,-122.4002722,10.35
10352,37.7495208,-122.3865174,3.97
10353,37.7495221,-122.397221,7.39
10354,37.7495249,-122.4028981,7.44
10355,37.7495355,-122.4029714,7.6
10356,37.749545,-122.4030827,7.15
10357,37.7495561,-122.4097813,14.12
10358,37.7495652,-122.436157,81.01
10359,37.7495726,-122.3993226,11.05
10360,37.7495773,-122.405365,8.44
10361,37.749582,-122.4031239,7.15
10362,37.7495863,-122.3990941,11.46
10363,37.7495931,-122.3924108,3.87
10364,37.7495944,-122.4028622,7.63
10365,37.7496122,-122.460252,126.03
10366,37.7496123,-122.4088504,13.25
10367,37.7496182,-122.3985599,12.62
10368,37.7496235,-122.3984904,12.69
10369,37.7496524,-122.398015,13.64
10370,37.7496631,-122.4079073,11.73
10371,37.7496784,-122.40411,5.66
10372,37.7496813,-122.3975262,14.01
10373,37.7496864,-122.4950602,52.12
10374,37.7496932,-122.4949059,52.58
10375,37.7496943,-122.4433892,171.95
10376,37.7496945,-122.3972836,13.71
10377,37.7496984,-122.4339554,66.76
10378,37.7497095,-122.4604709,125.06
10379,37.7497135,-122.4944473,53.5
10380,37.7497446,-122.4069318,10.52
10381,37.7497464,-122.3964185,11.63
10382,37.7497545,-122.3962862,11.24
10383,37.7497851,-122.3957776,10.07
10384,37.7498107,-122.4034963,13.88
10385,37.7498134,-122.3953086,8.76
10386,37.7498267,-122.4036855,14.82
10387,37.7498315,-122.4088699,13.41
10388,37.749834,-122.4317174,60.44
10389,37.7498409,-122.3948389,7.75
10390,37.7498528,-122.3946365,7.26
10391,37.7498571,-122.4056448,9.35
10392,37.7498639,-122.4038924,7.95
10393,37.749877,-122.3942223,6.06
10394,37.7498791,-122.393589,4.35
10395,37.7498946,-122.4055548,9.09
10396,37.7498961,-122.393367,3.89
10397,37.7499296,-122.3930296,3.84
10398,37.7499344,-122.4452815,200.1
10399,37.7499683,-122.4295003,46.35
10400,37.7499719,-122.3933726,4.03
10401,37.7499901,-122.3923742,4.38
10402,37.7500033,-122.3922486,4.64
10403,37.7500168,-122.3928963,3.66
10404,37.7500232,-122.460693,123.86
10405,37.750028,-122.3920144,4.82
10406,37.7500321,-122.4433082,167.83
10407,37.7500356,-122.4283894,44.55
10408,37.7500401,-122.3904484,3.88
10409,37.7500417,-122.3915442,4.46
10410,37.750047,-122.3898328,3.91
10411,37.7500488,-122.3894693,3.93
10412,37.7500525,-122.4434324,168.48
10413,37.7500546,-122.3893419,3.88
10414,37.750074,-122.3924498,4.58
10415,37.7500877,-122.3923344,4.61
10416,37.7500918,-122.4858739,113.47
10417,37.7500919,-122.3885212,4.05
10418,37.7501013,-122.427301,43.23
10419,37.7501125,-122.4606376,123.5
10420,37.7501167,-122.443291,165.36
10421,37.7501357,-122.4434116,167.4
10422,37.7501562,-122.3904641,3.91
10423,37.7501647,-122.4437188,167.58
10424,37.750168,-122.463316,168.12
10425,37.7501702,-122.3896347,4.23
10426,37.7501704,-122.3912795,4.32
10427,37.7501727,-122.3894811,4.36
10428,37.7501824,-122.3877024,4.8
10429,37.7501832,-122.4171702,21.13
10430,37.7501979,-122.4204798,27.27
10431,37.7502065,-122.4432727,162.84
10432,37.7502118,-122.3874759,5.2
10433,37.7502223,-122.44339,164.69
10434,37.750225,-122.4384141,89.25
10435,37.7502299,-122.3885327,4.65
10436,37.7502355,-122.4250891,64.73
10437,37.7502444,-122.4249415,64.73
10438,37.750274,-122.462068,156.39
10439,37.7502809,-122.481591,127.47
10440,37.7502881,-122.3870335,4.68
10441,37.7503042,-122.4057697,10.25
10442,37.7503062,-122.3877128,5.04
10443,37.7503117,-122.4238307,46.56
10444,37.7503283,-122.4805181,130.77
10445,37.7503365,-122.4182794,23.03
10446,37.7503388,-122.3874839,5.26
10447,37.7503578,-122.4362274,73.75
10448,37.7503611,-122.4638082,169.51
10449,37.7503648,-122.3865986,4.62
10450,37.7503695,-122.3871214,4.77
10451,37.7503755,-122.4794477,135.39
10452,37.7503756,-122.4227756,36.02
10453,37.7503802,-122.3925141,7.43
10454,37.7503816,-122.4226776,35.83
10455,37.750413,-122.4439389,165.8
10456,37.7504227,-122.4783769,130.42
10457,37.7504566,-122.4214386,30.43
10458,37.75047,-122.4773061,130.24
10459,37.7504832,-122.4209998,28.41
10460,37.7504893,-122.4340312,63.1
10461,37.7505055,-122.3963543,11.79
10462,37.750513,-122.4205077,27.6
10463,37.7505174,-122.476246,128.68
10464,37.750522,-122.4335045,60.68
10465,37.7505223,-122.4761299,128.76
10466,37.7505228,-122.4457517,198.07
10467,37.7505284,-122.3920742,6.11
10468,37.7505309,-122.4027358,12.48
10469,37.7505411,-122.4200428,26.41
10470,37.7505469,-122.4199478,26.09
10471,37.7505646,-122.4751624,133.16
10472,37.7505801,-122.4194007,24.95
10473,37.7505887,-122.4746163,138.51
10474,37.7506047,-122.460855,123.2
10475,37.7506111,-122.4022329,14.49
10476,37.7506118,-122.4740929,143.37
10477,37.7506129,-122.4188715,23.99
10478,37.750628,-122.431794,51.64
10479,37.7506422,-122.3925452,8.5
10480,37.7506461,-122.4183106,23.23
10481,37.7506485,-122.4012447,25.37
10482,37.750658,-122.3877142,5.03
10483,37.7506592,-122.4730194,155.05
10484,37.7506802,-122.4177482,22.41
10485,37.7506835,-122.4340498,62.56
10486,37.7507122,-122.4172209,22.04
10487,37.7507144,-122.3924236,9.23
10488,37.7507162,-122.4642048,169.59
10489,37.7507448,-122.4166814,21.22
10490,37.750762,-122.429577,47.55
10491,37.7507646,-122.4610922,122.81
10492,37.7507687,-122.4205347,27.49
10493,37.7507716,-122.4427957,141.98
10494,37.7507783,-122.416129,20.76
10495,37.75078,-122.4002417,32.41
10496,37.7508026,-122.4609474,123.02
10497,37.7508087,-122.3866443,4.65
10498,37.7508128,-122.4155588,20.31
10499,37.750829,-122.428466,48.73
10500,37.7508444,-122.4150359,20.02
10501,37.750868,-122.3963871,13.12
10502,37.750876,-122.4145155,19.36
10503,37.7508885,-122.4061731,11.41
10504,37.7508935,-122.4273774,49.27
10505,37.7508962,-122.3998514,32.78
10506,37.7509012,-122.4452895,193.2
10507,37.7509038,-122.4406333,102.67
10508,37.7509102,-122.4139499,18.81
10509,37.7509209,-122.3875314,5.31
10510,37.7509426,-122.4664909,193.31
10511,37.7509429,-122.413384,18.17
10512,37.7509738,-122.5082075,7.94
10513,37.7509762,-122.412862,17.85
10514,37.750978,-122.4089798,14.61
10515,37.7509908,-122.4654209,180.49
10516,37.7509929,-122.4622786,152.23
10517,37.7509976,-122.3963989,13.99
10518,37.7510083,-122.4123323,17.39
10519,37.7510273,-122.4251653,66.2
10520,37.7510346,-122.4384917,84.67
10521,37.7510363,-122.4250176,66.16
10522,37.7510425,-122.4117672,17
10523,37.7510464,-122.4610975,122.36
10524,37.751076,-122.3983505,35.84
10525,37.751098,-122.4613051,122.33
10526,37.751099,-122.4108337,16.03
10527,37.7511024,-122.5052913,10.6
10528,37.7511496,-122.5042213,13.49
10529,37.7511541,-122.4099347,15.02
10530,37.7511627,-122.3968754,18.94
10531,37.7511686,-122.4363005,71.32
10532,37.7511764,-122.4361703,71.14
10533,37.7511897,-122.3964163,15.69
10534,37.7511936,-122.4358819,69.44
10535,37.7511942,-122.4536571,162
10536,37.7512099,-122.409002,14.78
10537,37.7512112,-122.452949,170.24
10538,37.7512455,-122.4521292,178.37
10539,37.7512669,-122.4080611,13.92
10540,37.7512716,-122.454384,152.96
10541,37.751285,-122.392499,12.21
10542,37.7512993,-122.4341088,59.94
10543,37.7513209,-122.4071699,12.64
10544,37.7513229,-122.4337255,59.41
10545,37.7513325,-122.4069945,12.51
10546,37.751342,-122.398368,39.33
10547,37.7513573,-122.4205919,27.34
10548,37.7513657,-122.4615579,122.11
10549,37.751366,-122.455201,150.14
10550,37.7513789,-122.4062378,12.15
10551,37.7513817,-122.4061447,12.21
10552,37.7513903,-122.3905816,6.4
10553,37.7513988,-122.3877234,5.36
10554,37.7514036,-122.3875703,5.45
10555,37.75141,-122.4561646,147.82
10556,37.7514212,-122.4616168,121.97
10557,37.7514285,-122.4614769,121.97
10558,37.7514344,-122.409021,14.79
10559,37.7514368,-122.431877,55.4
10560,37.7514659,-122.4033474,16.2
10561,37.7514762,-122.396441,18.66
10562,37.7514878,-122.4310293,54.94
10563,37.7514883,-122.4615415,121.93
10564,37.7514983,-122.4308548,54.9
10565,37.751507,-122.4961192,46.1
10566,37.7515081,-122.4306911,54.81
10567,37.7515177,-122.4430665,155.56
10568,37.7515183,-122.4563877,146.86
10569,37.751519,-122.4118048,16.81
10570,37.7515215,-122.4566652,144.22
10571,37.7515278,-122.4956471,49.5
